Anúncios Vistos,Cliques no Anúncio
77.22447692966574,39.563980007071414
19.87156815341724,5.939784010573417
0.5522117123602399,-2.0239829519760297
81.54614284548342,28.549215488986004
70.68573438476172,22.7311074619576
72.90071680409874,24.853539973127635
77.12703466859458,22.081116209291352
7.4044651734090365,1.8505880365211445
35.84657285442726,13.88270919887645
11.586905952512971,-7.019508206955875
86.31034258755935,32.22471738378139
62.329812682755794,23.850167219834198
33.08980248526492,15.12273848985414
6.355835028602364,8.433719136777668
31.09823217156622,16.051232570513033
32.518332202674706,9.23123642666285
72.96061783380641,23.989324923208358
63.75574713552131,27.07782540079941
88.72127425763266,30.912447006365543
47.22149251619493,11.76917441747226
11.959424593830171,16.406496125633346
71.3244787222995,25.497234675674164
76.07850486168974,25.721269314444985
56.127719756949624,10.326611706297815
77.0967179954561,33.49707297384158
49.379559636439076,13.788243931987813
52.27328293819941,19.968513017088032
42.75410183585496,21.058236772745694
2.541912674409519,-3.8972850273177007
10.789142699330444,4.489353072928003
3.142918568673425,8.810935073808194
63.64104112637804,11.853064170237682
31.435598107632668,7.869882998291445
50.85706911647028,14.765580910461885
90.7566473926093,33.48626572738278
24.929222914887493,9.215819504396324
41.038292303562976,10.258061863662883
75.55511385430486,25.383519771456797
22.879816549162246,4.811381578020288
7.697990982879299,1.1656299040698066
28.9751452913768,12.080363032032672
16.122128725400444,10.667374694224463
92.96976523425731,40.53680376534277
80.8120379564417,33.91732347556
63.34037565104234,19.652897060153254
87.14605901877177,33.034943074085035
80.36720768991145,42.35209077516086
18.657005888603585,12.14860693616243
89.25589984899777,31.64908800051255
53.93422419156507,28.365537496338717
80.74401551640625,28.68300771056199
89.60912999234932,30.643568672629296
31.800347497186387,19.039408475385123
11.005192452767677,-2.3743655944061466
22.793516254194166,-0.9241121252963165
42.71077886262563,20.905113007704543
81.80147659224932,31.16286596010233
86.07305832563435,33.28129879786776
0.6952130531190703,-1.5434444371131755
51.07473025775657,18.17837467679595
41.7411003148779,13.540375773693018
22.210781047073024,5.293800239652009
11.98653673336828,2.6365189738646344
33.7615171403628,10.73729498979686
94.29097039125192,31.618316386008104
32.320293202075526,9.53209984338104
51.87906217433661,7.162098596871296
70.30189588951778,30.086237449952982
36.3629602379294,15.742453027326503
97.17820827209607,36.4317184457762
96.24472949421113,37.6888489968379
25.178229582536417,10.917100342477294
49.72485058923854,15.238870842605765
30.087830981676966,8.748350246787266
28.484049437746762,13.444577102998732
3.6886947354532795,2.4365090749408767
60.956433397989684,33.335224996878864
50.26790232288615,27.1629009478445
5.147875124998935,6.617467942773189
27.864646423661142,6.759401786805986
90.82658859666537,31.624532552604318
23.95618906669724,4.075502896600623
14.48948720912231,6.894137559920978
48.9452760277563,4.858440502360274
98.56504541106007,35.0891445750389
24.20552715115004,7.6467196483452735
67.21355474058785,17.870275041428336
76.16196153287176,32.87422396893861
23.763754399239968,3.3170441981416374
72.82163486118596,28.957387779597145
36.77831327192532,27.867602537710795
63.23058305935795,15.926099155035368
63.35297107608947,23.284787632464084
53.57746840747585,18.28274102305209
9.02897700544083,0.41452873084753383
83.5302495589238,35.4813293108913
32.07800649717358,17.697700573220864
18.651851039985424,10.9321791671921
4.077514155476392,-2.070238288017662
59.08929431882418,34.579723024633495
67.75643618422824,16.846407525613472
1.6587828927856152,-4.534027572847378
51.2093058299281,20.27052769773825
22.649577519793795,9.037154492924556
64.51727904094498,26.909345948634776
17.436642900499145,14.513773363091005
69.09377381024659,25.6055738047784
38.67353463005374,15.236153253878392
93.67299887367345,32.5542802041515
13.752094414599325,8.157326356906355
34.10663510502585,11.343049686999231
11.347352124058908,2.7083648304816004
92.46936182785628,37.78777920682377
87.7339353380981,38.448988038550425
25.79416277151556,-1.257717724311588
65.99840460341791,26.834756295905287
81.72222002012158,29.643335489723192
55.52008115994623,25.794890814359036
52.965057835600646,18.83716300285066
24.18522909004517,15.67786547300247
9.310276780589922,0.14899409369275673
89.72157579533267,22.876575698132594
90.04180571633304,39.407642339930824
63.31014572732679,19.793577703837453
33.90297910487007,4.956943027662049
34.92095746126609,13.324553045893522
72.59556788702393,26.337041901048106
89.71102599525771,38.13974894837842
88.70864242651173,38.10610947967047
77.98755458576238,30.05602760074492
64.20316461542878,19.925913333312796
8.413996499504883,4.625838043212164
16.162871409461378,6.955978244233139
89.85541885270793,36.92367055368648
60.642905965958995,18.625679096805257
0.9197051616629648,-1.6530526768476994
10.147154286603211,6.395347862003931
66.35017691080559,31.40091426226372
0.5061583846218687,5.021578040409365
16.080805141749867,6.509155862171623
54.87337893665861,18.374559691049146
69.18951976926932,28.260244256049905
65.19612595026005,19.26963602491095
22.42693094605598,4.42073571810149
71.2179221347536,34.559299410383204
23.724908749680008,11.008192458258069
32.539969815926774,10.603627753063185
74.64914051180241,32.45747623003489
64.96328990472146,31.073156541016893
84.9223410494178,29.984857187965932
65.76128923003434,22.80389497275165
56.830860333547164,18.790709510494104
9.367476782809248,8.372004730548243
36.77158030594335,18.8139490816398
26.520236768172545,16.987705866583475
24.398964337908357,14.29668028801931
97.30105547524455,28.74176381699268
39.30977246667604,16.31363010048289
89.20465551771133,28.540248615450377
63.11386259972629,21.37228738152819
79.48113035416485,30.99735693343701
50.26370931051921,23.241076900890366
57.69038846263591,17.42571033062373
49.25176938188639,7.055858522991834
19.52429877980445,8.30753124746436
72.24521152615053,40.61791535313432
28.07723624408558,9.634473078501035
2.431596643145384,1.1567959111390478
64.54722959071678,33.39130283026441
17.711067940704893,9.668555709620504
94.04585843529144,36.752578117100384
95.39285770025873,38.38972551149495
91.48643902204485,35.94879519595022
37.01587002554444,8.340040166957397
1.5456616528867428,-6.121010908160213
92.83185625877253,44.64198533900213
42.81841483173143,17.158929398910967
96.66548190436696,37.16228081649418
96.36199770892529,36.0955644453435
85.300945546736,36.25700263292153
29.444889206958567,23.860862156523964
38.50977286019253,17.225160232191453
85.11366715168569,29.340174081646587
31.692200515627768,11.352728175324309
16.94927466860925,11.783243664498272
55.68012624583501,18.2035025681697
93.6154774160781,39.76627705539348
69.6029796674973,14.794265331075632
57.0061170089365,20.471009187889415
9.717649377076853,6.826261303248186
61.500722669916975,29.67567998094317
99.00538501042632,33.456875134256286
14.008401523652402,-2.2009330884157894
51.832965236373674,18.354737440039276
87.73730719279554,27.648567189824725
74.07686177542044,27.349554358426904
69.7015740995268,26.40207831407645
70.24840839871092,20.0470152997826
35.94911512197552,17.656425395172505
29.359184426449335,10.34883238437935
80.93611554785136,36.09850976260711
81.01133946791808,21.500213992494185
86.70723185801037,27.799030177832474
91.32405525564712,37.21933564821193
51.13423988609378,15.397858560071873
50.15162946871996,18.19806369292939
79.82951789667752,30.280012595099343
64.99639307777652,25.44211649105711
70.19668772577033,23.235293637361547
79.57926694361011,30.92803847563767
89.00053418175663,29.842041089206514
33.79951568515358,16.190365033762866
37.5582952639944,13.670314947852328
9.3981939840869,4.33958620463435
57.8280140996174,34.781757785272156
3.5942273796742086,-4.1723587558446695
46.55980181324602,24.601399941868234
54.26446347075766,7.283837892671311
28.65412521282844,0.47561451561800894
59.08332605690107,16.205018693201662
3.050024993904943,-4.730875055965092
3.7348188749214417,2.434993897093772
82.26005606596583,32.64754562278894
36.019064141126286,12.386652695513153
12.706051265188478,4.069566704597236
52.224326005480435,22.445666388211215
76.99935530986109,33.369255671709006
21.582102749684317,1.5526343335675792
62.28904758190003,21.8145811917997
8.5347464993768,2.8889788332641992
5.16817211686077,4.386685155870971
53.1354631568148,16.28906901743206
54.06351216101065,20.058275064636128
63.742990149820656,24.325383291514864
72.60913337226616,24.015729623396812
97.58520794625346,33.36904746197774
51.630034830119534,20.075177815956785
32.2956472941246,11.59687278757369
79.51861947687037,32.66099181297248
27.083225126207424,5.005417259514003
43.89714207056361,14.895228147083605
7.845638134226595,1.8294932226028255
2.535074341545751,5.0307837137570255
96.26484146779251,31.807785961536965
83.59801205122058,32.87903378382688
69.59742060936979,27.65962138422271
40.89529444142699,23.742127202570096
17.329432007084577,1.5369947603990726
15.643704267108605,2.646937990020409
25.024289816459532,4.804050998683844
54.92266647061205,12.481331971382122
71.45959227000624,35.92553446726609
66.01973767177313,18.831448897255328
27.993389694594285,6.535377096345446
95.48652806631941,42.79350058827316
73.78969166957685,19.220288977474723
55.43540525114007,24.806449390556967
61.17207462343522,16.13528592333115
41.96000624277899,22.14742225842095
24.773098950115745,-1.453826850355295
35.597267865126156,4.733439524113889
75.78461104643691,26.01781550764919
1.4393488629755868,5.405007644860199
11.607264050691624,4.247434097770549
4.600264202175275,0.06614239191841964
4.072880231897013,8.274920677992629
85.54605840110072,43.220796636653716
70.36578593800236,30.04854410339798
47.41738290873252,14.86946630572334
9.783416065100148,1.6197890480551074
49.16158751168324,12.203017132817084
47.34717707805657,18.461199340200864
17.320186991001517,-1.5790296560694408
43.385164923797305,19.213779211418295
39.85047343973734,25.14174750864764
61.585009805221645,26.944977280901956
63.50936508676438,21.74112078181424
4.530400977204452,4.352908165456112
37.46126146264712,22.310400776935516
62.58599157142364,31.58912959310024
50.31362585800877,14.063392035014253
85.64898411883223,35.03511698237638
65.8693631618945,24.191415860437385
16.29344270814297,10.212493665742576
7.056874740042984,4.594493148740574
64.24192782063156,12.516087510314868
2.6511310541621813,-0.7345850457220393
58.57755812734633,23.20919098132784
94.02302414249576,28.48778785551323
57.5474177875879,24.73081336408581
38.816992620652194,7.101838293880602
64.32882184423532,20.405455155195124
45.825289049151664,24.086473442618235
54.56167893159349,16.27442906190854
94.14648087765252,38.57627026716125
38.610263780077425,5.875640964245644
96.11905638239142,46.861136983621215
90.53506419560637,32.81398446620123
19.579113478929642,7.902270352806205
6.9361300875165455,3.5258131797222703
10.077800137742665,6.859988022516997
1.8221825651549728,-6.904810417237191
9.44429607559284,3.555205627714307
68.30067734163569,22.610190789875162
7.118864846022898,-5.7478520926793575
31.89756302937613,17.033230214638003
84.48753109694546,30.282272001272577
2.3271935735825866,2.0952244670961178
81.44684825889358,31.78914039230375
28.185477477339994,9.015494892271278
11.816482762165625,14.3567113879378
69.67371653641507,26.188456934172223
62.8942846779884,16.06381951654757
87.74720135270529,31.27750793309011
73.50710438038858,30.37733693333557
80.34809303848486,33.13616979228786
28.203457257130648,5.257670673372637
17.743954377972283,11.377067815326392
75.06147516408583,19.653832135016863
80.6834739267264,36.321068385655025
99.05051420006733,30.96962268170215
41.26176769114265,14.517905255963962
37.201808579278314,19.432175624998692
77.64129607419969,30.04463009020642
34.08035402530179,17.008967343379794
93.07573256035647,38.39364824577806
85.84127518430118,38.987907311978056
42.89940273750184,21.581277746573793
75.08710677914974,26.209166403118687
75.45428740846823,31.78185476070801
10.31238688359326,-3.7216351392157225
90.25529066795667,33.94111990294312
50.525237244785714,23.254861892100813
82.64574661077417,32.01385137639527
32.00496010306117,14.371549788966245
89.55232284962005,32.897671691189174
38.92016787341631,20.406392419993566
1.083765148029836,0.008954979595369617
90.53819764192636,32.01069015215067
9.128667678613356,7.894768339993546
31.93136375904149,5.084639025282001
95.0061967050805,38.5376620417412
95.06071469375561,30.840747700853623
57.34378881232861,28.13810818166434
63.183721216979926,22.658217896660993
44.84455219783198,17.68287859463616
29.321077169806454,13.183301097712175
32.8664545369916,2.816662565447606
67.25184560770384,22.253325873172415
75.237452943768,33.75263848308997
79.15790437258485,34.3606228361029
78.96181427945538,31.362588694702964
9.120610304869036,-3.2881924572993073
49.442030470258146,21.679133446411466
5.755876001664428,5.749998453196533
54.95288823237355,21.07677594431584
44.1530501373377,22.86154743192443
88.77041827582998,30.25032582801365
35.09150125520787,10.759679303565697
11.706701642760587,-7.983119377382016
14.299168205283586,10.022307084569649
76.15106317174723,30.450718849890567
61.82180633162611,15.037726316410392
10.112267612279025,-4.957769003216804
8.410680611499743,-1.1732789989861603
70.096913145912,30.553573436270216
7.276300636419353,1.2578414328169916
82.18600592903562,27.146315116742915
70.62422271564962,21.754694159135546
8.134878064189976,-2.1692878176673367
8.483771408519193,-6.4507966095164955
98.66395785011754,31.38277579662386
37.427079575612034,8.841879170080444
37.06421470668909,17.470263920321802
81.27995672575025,29.998001968082153
94.72485773838586,31.797869174314478
98.6001063822871,48.944152125014355
75.33781852589416,25.2534894898748
37.62595855309158,20.10571191325226
8.350071669866876,11.272430095614054
77.71469159274368,21.624636385749973
55.840424973580504,21.54811604218427
42.42220092469763,13.501574441959406
90.6354385094736,31.380199108432805
11.119748230615134,6.9942119007577706
49.262510429085914,15.569178048026652
1.1353644767419069,-2.049241580310458
46.86606419941263,16.93406862614333
5.630327568183735,0.2683880731338386
11.881791626807193,-1.361507069261041
11.752624677710488,8.436888027696863
64.92103021160635,29.864908805083736
74.60448792654233,30.01294060607439
58.336876509715964,20.24235387369287
96.21725484745419,32.96575322812581
37.48705795237041,10.699416934038585
28.571208628186074,22.622932282970197
86.85991281894603,37.632089035040224
22.359583851945263,4.279650147014762
96.32225394406113,37.35511849632417
1.2154474689816341,-1.351698823300577
96.98788267076391,39.70308070968443
4.315991195057611,4.354398557626691
89.11431136980711,39.21595955436158
52.77011090862999,15.761057229944484
99.29647961193004,38.183324615180354
7.379656473539886,-5.943891832456237
55.38542844013208,14.719035602461208
96.9302535619099,41.18272632584749
52.30978441701488,15.08583498410944
62.93986381352625,19.66632367120168
69.57486889846172,26.34590040623556
45.454106476777326,20.712942556735577
62.75580800840635,18.496927815207364
58.43143119231002,4.756934236970569
90.11580104909889,29.826624742472823
4.5446380341457875,7.751761104986183
28.096318959223034,12.371616831893318
95.04114840765587,42.66512528957925
89.02637838909163,28.10548069988513
45.56567527857129,9.084470170718632
62.013259780153675,25.832182237278595
27.738118298113267,11.720202404113843
18.81211597237613,8.662542851768842
46.36984049399822,22.251426189897458
35.33522280260528,15.509826786676422
58.365611185087204,24.16410314212681
7.773463696498483,6.52323533394261
97.43948076661665,39.46743719968283
98.62107444796028,41.690720453405795
